frame_id,distance_m
2841,0.093
2842,0.093
2843,0.093
2844,0.093
2845,0.093
2846,0.093
2847,0.0932
2848,0.0932
2849,0.0934
2850,0.0936
2851,0.0936
2852,0.0934
2853,0.0934
2854,0.0932
2855,0.093
2856,0.093
2857,0.0932
2858,0.0932
2859,0.0932
2860,0.0934
2861,0.0934
2862,0.0932
2863,0.0932
2864,0.0932
2865,0.0932
2866,0.0932
2867,0.0932
2868,0.0932
2869,0.0932
2870,0.093
2871,0.093
2872,0.093
2872,0.093
2873,0.093
2874,0.093
2875,0.093
2876,0.093
2877,0.093
2878,0.093
2879,0.093
2880,0.093
2881,0.093
2882,0.093
2883,0.093
2884,0.093
2885,0.093
2886,0.093
2887,0.093
2888,0.093
2889,0.0932
2890,0.0934
2891,0.0934
2892,0.0934
2893,0.0936
2894,0.0936
2895,0.0934
2896,0.0934
2897,0.0934
2898,0.0932
2899,0.0932
2900,0.0932
2901,0.0932
2902,0.0932
2903,0.0932
2904,0.093
2905,0.093
2906,0.093
2907,0.093
2908,0.093
2909,0.093
2910,0.093
2911,0.093
2912,0.093
2913,0.093
2914,0.093
2915,0.093
2916,0.0931
2917,0.0931
2918,0.0933
2919,0.0933
2920,0.0933
2921,0.0932
2922,0.0932
2923,0.093
2924,0.093
2925,0.093
2926,0.0932
2927,0.0932
2928,0.0932
2929,0.0932
2930,0.0932
2931,0.093
2932,0.093
2933,0.0932
2934,0.0932
2935,0.0932
2936,0.0932
2937,0.0932
2938,0.093
2939,0.093
2940,0.093
2941,0.0928
2942,0.0928
2943,0.0928
2944,0.0928
2945,0.0926
2946,0.0926
2947,0.0926
2948,0.0924
2949,0.0924
2950,0.0924
2951,0.0926
2952,0.0926
2953,0.0928
2954,0.0928
2955,0.093
2956,0.093
2956,0.093
2957,0.093
2958,0.093
2959,0.093
2960,0.093
2961,0.093
2962,0.093
2963,0.093
2964,0.093
2965,0.093
2966,0.093
2966,0.093
2967,0.093
2968,0.093
2969,0.0928
2970,0.0928
2971,0.0928
2972,0.0926
2973,0.0926
2974,0.0928
2975,0.0928
2976,0.0928
2977,0.093
2978,0.093
2978,0.093
2979,0.093
2980,0.093
2980,0.093
2981,0.093
2982,0.093
2983,0.093
2984,0.093
2985,0.093
2986,0.093
2987,0.093
2988,0.093
2989,0.093
2990,0.093
2991,0.093
2992,0.093
2993,0.093
2994,0.093
2995,0.093
2996,0.093
2997,0.093
2998,0.093
2999,0.0932
3000,0.0934
3001,0.0936
3002,0.0938
3003,0.0938
3004,0.0936
3005,0.0936
3006,0.0936
3007,0.0934
3008,0.0934
3009,0.0936
3010,0.0936
3011,0.0936
3012,0.0938
3013,0.0939
3014,0.0937
3015,0.0935
3016,0.0935
3017,0.0933
3018,0.0932
3019,0.0932
3020,0.0932
3021,0.093
3022,0.093
3023,0.093
3024,0.093
3025,0.0932
3026,0.0934
3027,0.0936
3028,0.0938
3029,0.0938
3030,0.0938
3031,0.0936
3032,0.0934
3033,0.0934
3034,0.0934
3035,0.0932
3036,0.0932
3037,0.0932
3038,0.093
3039,0.093
3040,0.0932
3041,0.0932
3042,0.0932
3043,0.0934
3044,0.0936
3045,0.0934
3046,0.0934
3047,0.0934
3048,0.0932
3049,0.093
3050,0.093
3051,0.093
3052,0.0932
3053,0.0932
3054,0.0932
3055,0.0932
3056,0.0934
3057,0.0934
3058,0.0936
3059,0.0936
3060,0.0938
3061,0.0938
3062,0.0938
3063,0.0936
3064,0.0936
3065,0.0934
3066,0.0932
3067,0.093
3068,0.093
3069,0.093
3070,0.0932
3071,0.0932
3072,0.0932
3073,0.0934
3074,0.0934
3075,0.0932
3076,0.0934
3077,0.0934
3078,0.0932
3079,0.0932
3080,0.0932
3081,0.093
3082,0.0932
3083,0.0932
3084,0.0934
3085,0.0936
3086,0.0938
3087,0.0938
3088,0.094
3089,0.0938
3090,0.0938
3091,0.0938
3092,0.0938
3093,0.0938
3094,0.094
3095,0.094
3096,0.094
3097,0.094
3098,0.094
3099,0.0938
3100,0.0938
3101,0.0936
3102,0.0936
3103,0.0936
3104,0.0938
3105,0.0936
3106,0.0936
3107,0.0934
3108,0.0932
3109,0.093
3110,0.093
3111,0.093
3112,0.093
3113,0.0932
3114,0.0932
3115,0.0932
3116,0.0932
3117,0.0934
3118,0.0934
3119,0.0936
3120,0.0936
3121,0.0936
3122,0.0934
3123,0.0934
3124,0.0934
3125,0.0934
3126,0.0936
3127,0.0936
3128,0.0936
3129,0.0934
3130,0.0936
3131,0.0934
3132,0.0934
3133,0.0932
3134,0.0932
3135,0.093
3136,0.093
3137,0.093
3138,0.0932
3139,0.0932
3140,0.0932
3141,0.0932
3142,0.0932
3143,0.0932
3144,0.0934
3145,0.0934
3146,0.0934
3147,0.0934
3148,0.0932
3149,0.093
3150,0.0932
3151,0.0934
3152,0.0936
3153,0.0936
3154,0.0936
3155,0.0936
3156,0.0936
3157,0.0934
3158,0.0934
3159,0.0934
3160,0.0932
3161,0.0931
3162,0.0931
3163,0.0931
3164,0.0931
3165,0.0933
3166,0.0932
3167,0.0934
3168,0.0936
3169,0.0936
3170,0.0934
3171,0.0936
3172,0.0934
3173,0.0932
3174,0.0934
3175,0.0934
3176,0.0934
3177,0.0934
3178,0.0934
3179,0.0934
3180,0.0934
3181,0.0934
3182,0.0934
3183,0.0934
3184,0.0934
3185,0.0936
3186,0.0936
3187,0.0936
3188,0.0936
3189,0.0934
3190,0.0932
3191,0.093
3192,0.093
3193,0.093
3194,0.093
3195,0.093
3196,0.093
3197,0.093
3198,0.093
3199,0.093
3200,0.093
3201,0.093
3202,0.093
3203,0.093
3204,0.093
3205,0.093
3206,0.0932
3207,0.0932
3208,0.0934
3209,0.0936
3210,0.0938
3211,0.0938
3212,0.0938
3213,0.0936
3214,0.0936
3215,0.0936
3216,0.0936
3217,0.0936
3218,0.0938
3219,0.0938
3220,0.0938
3221,0.0938
3222,0.094
3223,0.094
3224,0.094
3225,0.094
3226,0.094
3227,0.0938
3228,0.0936
3229,0.0936
3230,0.0936
3231,0.0936
3232,0.0938
3233,0.094
3234,0.094
3235,0.094
3236,0.094
3237,0.094
3238,0.094
3239,0.094
3240,0.0938
3241,0.0938
3242,0.0938
3243,0.0936
3244,0.0934
3245,0.0936
3246,0.0934
3247,0.0934
3248,0.0936
3249,0.0936
3250,0.0934
3251,0.0936
3252,0.0936
3253,0.0934
3254,0.0934
3255,0.0934
3256,0.0932
3257,0.0932
3258,0.0934
3259,0.0936
3260,0.0938
3261,0.094
3262,0.094
3263,0.094
3264,0.0938
3265,0.0938
3266,0.0936
3267,0.0936
3268,0.0934
3269,0.0935
3270,0.0933
3271,0.0933
3272,0.0933
3273,0.0933
3274,0.0932
3275,0.0932
3276,0.0932
3277,0.093
3278,0.0932
3279,0.0932
3280,0.0932
3281,0.0934
3282,0.0934
3283,0.0934
3284,0.0934
3285,0.0934
3286,0.0932
3287,0.0934
3288,0.0932
3289,0.0934
3290,0.0936
3291,0.0936
3292,0.0936
3293,0.0936
3294,0.0934
3295,0.0932
3296,0.0934
3297,0.0932
3298,0.0932
3299,0.0932
3300,0.0932
3301,0.0932
3302,0.0934
3303,0.0936
3304,0.0938
3305,0.094
3306,0.0938
3307,0.0936
3308,0.0934
3309,0.0934
3310,0.0932
3311,0.0934
3312,0.0934
3313,0.0934
3314,0.0932
3315,0.0934
3316,0.0934
3317,0.0934
3318,0.0934
3319,0.0936
3320,0.0934
3321,0.0932
3322,0.0932
3323,0.0932
3324,0.093
3325,0.0932
3326,0.0932
3327,0.0932
3328,0.0932
3329,0.0934
3330,0.0932
3331,0.0932
3332,0.0932
3333,0.0932
3334,0.093
3335,0.093
3336,0.093
3337,0.0932
3338,0.0934
3339,0.0936
3340,0.0936
3341,0.0936
3342,0.0934
3343,0.0933
3344,0.0932
3345,0.0932
3346,0.0932
3347,0.0932
3348,0.0931
3349,0.093
3350,0.0932
3351,0.0934
3352,0.0934
3353,0.0934
3354,0.0934
3354,0.0932
3355,0.093
3356,0.0932
3357,0.0932
3358,0.0932
3359,0.0934
3360,0.0934
3361,0.0932
3362,0.0934
3363,0.0934
3364,0.0932
3365,0.0932
3366,0.0934
3367,0.0932
3368,0.0932
3369,0.0932
3370,0.0934
3371,0.0934
3372,0.0936
3373,0.0938
3374,0.0938
3375,0.0938
3376,0.0938
3377,0.0936
3378,0.0936
3379,0.0938
3380,0.0938
3381,0.0936
3382,0.0936
3383,0.0936
3384,0.0936
3385,0.0936
3386,0.0936
3387,0.0938
3388,0.0936
3389,0.0936
3390,0.0936
3391,0.0938
3392,0.0936
3393,0.0938
3394,0.0938
3395,0.0938
3396,0.0938
3397,0.094
3398,0.094
3399,0.094
3400,0.0938
3401,0.0938
3402,0.0938
3403,0.0938
3404,0.0938
3405,0.094
3406,0.094
3407,0.094
3408,0.094
3409,0.0938
3410,0.0938
3411,0.0936
3412,0.0936
3413,0.0936
3414,0.0936
3415,0.0936
3416,0.0938
3417,0.0938
3418,0.0936
3419,0.0936
3420,0.0936
3421,0.0936
3422,0.0936
3423,0.0936
3424,0.0936
3425,0.0936
3426,0.0936
3427,0.0936
3428,0.0938
3429,0.0938
3430,0.0936
3431,0.0936
3432,0.0934
3433,0.0932
3434,0.0934
3435,0.0936
3436,0.0936
3437,0.0937
3438,0.0939
3439,0.0937
3440,0.0937
3441,0.0935
3442,0.0936
3443,0.0934
3444,0.0936
3445,0.0934
3446,0.0936
3447,0.0934
3448,0.0936
3449,0.0936
3450,0.0938
3451,0.0936
3452,0.0938
3453,0.0938
3454,0.0938
3455,0.0938
3456,0.094
3457,0.094
3458,0.0938
3459,0.0938
3460,0.0936
3461,0.0934
3462,0.0934
3463,0.0936
3464,0.0936
3465,0.0938
3466,0.094
3467,0.094
3468,0.094
3469,0.094
3470,0.094
3471,0.094
3472,0.094
3473,0.094
3474,0.094
3475,0.094
3476,0.094
3477,0.094
3478,0.094
3479,0.094
3480,0.094
3481,0.094
3482,0.094
3483,0.0938
3484,0.0938
3485,0.0938
3486,0.0938
3487,0.0938
3488,0.094
3489,0.094
3490,0.094
3491,0.094
3492,0.094
3493,0.094
3494,0.094
3495,0.094
3496,0.094
3497,0.094
3498,0.094
3499,0.094
3500,0.094
3501,0.094
3502,0.094
3503,0.094
3504,0.094
3505,0.0938
3506,0.0938
3507,0.0936
3508,0.0936
3509,0.0936
3510,0.0936
3511,0.0936
3512,0.0938
3513,0.0938
3514,0.0936
3515,0.0938
3516,0.0938
3517,0.0938
3518,0.0938
3519,0.094
3520,0.094
3521,0.094
3522,0.094
3523,0.094
3524,0.094
3525,0.094
3526,0.094
3527,0.094
3528,0.094
3529,0.094
3530,0.094
3531,0.094
3532,0.094
3533,0.0938
3534,0.0938
3535,0.0938
3536,0.0938
3537,0.0938
3538,0.0938
3539,0.0938
3540,0.0938
3541,0.0938
3542,0.0938
3543,0.094
3544,0.094
3545,0.094
3546,0.094
3547,0.094
3548,0.094
3549,0.094
3550,0.094
3551,0.094
3552,0.094
3553,0.094
3554,0.094
3555,0.094
3556,0.094
3557,0.094
3558,0.094
3559,0.094
3560,0.094
3561,0.094
3562,0.094
3563,0.094
3564,0.094
3565,0.094
3566,0.094
3567,0.094
3568,0.094
3569,0.094
3570,0.094
3571,0.094
3572,0.094
3573,0.094
3574,0.094
3575,0.094
3576,0.094
3577,0.094
3578,0.094
3579,0.094
3580,0.094
3581,0.094
3582,0.094
3583,0.094
3584,0.094
3585,0.094
3586,0.094
3587,0.094
3588,0.094
3589,0.094
3590,0.094
3591,0.094
3592,0.094
3593,0.094
3594,0.094
3595,0.094
3596,0.094
3597,0.094
3598,0.094
3599,0.094
3600,0.094
3601,0.094
3602,0.094
3603,0.094
3604,0.094
3605,0.094
3606,0.094
3607,0.094
3608,0.094
3609,0.094
3610,0.0938
3611,0.0938
3612,0.0938
3613,0.0938
3614,0.0938
3615,0.0938
3616,0.0938
3617,0.0938
3618,0.0938
3619,0.0938
3620,0.094
3621,0.094
3622,0.094
3623,0.094
3624,0.094
3625,0.094
3626,0.094
3627,0.094
3628,0.094
3629,0.094
3630,0.094
3631,0.094
3632,0.094
3633,0.094
3634,0.094
3635,0.094
3636,0.094
3637,0.094
3638,0.094
3639,0.094
3640,0.094
3641,0.094
3642,0.094
3643,0.094
3644,0.094
3645,0.094
3646,0.094
3647,0.094
3648,0.094
3649,0.094
3650,0.094
3651,0.094
3652,0.094
3653,0.094
3654,0.094
3655,0.094
3656,0.094
3657,0.094
3658,0.094
3659,0.094
3660,0.0938
3661,0.0938
3662,0.0938
3663,0.0938
3664,0.0938
3665,0.094
3666,0.094
3667,0.094
3668,0.094
3669,0.094
3670,0.094
3671,0.094
3672,0.094
3673,0.094
3674,0.094
3675,0.094
3676,0.094
3677,0.094
3678,0.094
3679,0.094
3680,0.094
3681,0.094
3682,0.094
3683,0.094
3684,0.094
3685,0.094
3686,0.094
3687,0.094
3688,0.094
3689,0.094
3690,0.094
3691,0.094
3692,0.094
3693,0.094
3694,0.094
3695,0.094
3696,0.094
3697,0.094
3698,0.094
3699,0.094
3700,0.094
3701,0.094
3702,0.0938
3703,0.0938
3704,0.0938
3705,0.0936
3706,0.0936
3707,0.0938
3708,0.0938
3709,0.0938
3710,0.094
3711,0.094
3712,0.094
3713,0.094
3714,0.094
3715,0.094
3716,0.094
3717,0.094
3718,0.0938
3719,0.0938
3720,0.0938
3721,0.0938
3722,0.0938
3723,0.094
3724,0.094
3725,0.094
3726,0.094
3727,0.094
3728,0.094
3729,0.094
3730,0.094
3731,0.094
3732,0.094
3733,0.094
3734,0.094
3735,0.094
3736,0.094
3737,0.094
3738,0.094
3739,0.094
3740,0.094
3741,0.094
3742,0.094
3743,0.094
3744,0.094
3745,0.094
3746,0.094
3747,0.094
3748,0.094
3749,0.094
3750,0.094
3751,0.094
3752,0.094
3753,0.094
3754,0.094
3755,0.094
3756,0.094
3757,0.094
3758,0.094
3759,0.094
3760,0.094
3761,0.094
3762,0.094
3763,0.094
3764,0.094
3765,0.094
3766,0.094
3767,0.094
3768,0.094
3769,0.094
3770,0.094
3771,0.094
3772,0.094
3773,0.094
3774,0.094
3775,0.094
3776,0.094
3777,0.094
3778,0.094
3779,0.094
3780,0.094
3781,0.094
3782,0.094
3783,0.094
3784,0.094
3785,0.094
3786,0.094
3787,0.094
3788,0.094
3789,0.094
3790,0.094
3791,0.094
3792,0.094
3793,0.094
3794,0.094
3795,0.094
3796,0.094
3797,0.094
3798,0.094
3799,0.094
3800,0.094
3801,0.094
3802,0.094
3803,0.094
3804,0.094
3805,0.094
3806,0.094
3807,0.094
3808,0.094
3809,0.094
3810,0.094
3811,0.094
3812,0.094
3813,0.094
3814,0.094
3815,0.094
3816,0.094
3817,0.094
3818,0.094
3819,0.094
3820,0.094
3821,0.094
3822,0.094
3823,0.094
3824,0.094
3825,0.094
3826,0.094
3827,0.094
3828,0.094
3829,0.094
3830,0.094
3831,0.094
3832,0.094
3833,0.094
3834,0.094
3835,0.094
3836,0.094
3837,0.094
3838,0.094
3839,0.094
3840,0.094
3841,0.094
3842,0.094
3843,0.094
3844,0.094
3845,0.094
3846,0.094
3847,0.094
3848,0.094
3849,0.094
3850,0.0938
3851,0.0938
3852,0.0938
3853,0.0938
3854,0.0938
3855,0.094
3856,0.094
3857,0.094
3858,0.094
3859,0.094
3860,0.094
3861,0.094
3862,0.094
3863,0.094
3864,0.094
3865,0.094
3866,0.094
3867,0.094
3868,0.094
3869,0.094
3870,0.094
3871,0.094
3872,0.094
3873,0.094
3874,0.094
3875,0.094
3876,0.094
3877,0.094
3878,0.094
3879,0.094
3880,0.094
3881,0.094
3882,0.094
3883,0.094
3884,0.094
3885,0.094
3886,0.094
3887,0.094
3888,0.094
3889,0.094
3890,0.094
3891,0.094
3892,0.094
3893,0.094
3894,0.094
3895,0.094
3896,0.094
3897,0.0938
3898,0.0938
3899,0.0938
3900,0.0938
3901,0.0938
3902,0.094
3903,0.094
3904,0.094
3905,0.094
3906,0.094
3907,0.094
3908,0.094
3909,0.094
3910,0.094
3911,0.094
3912,0.094
3913,0.094
3914,0.094
3915,0.0938
3916,0.0938
3917,0.0938
3918,0.0936
3919,0.0936
3920,0.0936
3921,0.0934
3922,0.0934
3923,0.0936
3924,0.0936
3925,0.0938
3926,0.094
3927,0.094
3928,0.0938
3929,0.0938
3930,0.0938
3931,0.0938
3932,0.0938
3933,0.094
3934,0.094
3935,0.094
3936,0.094
3937,0.094
3938,0.094
3939,0.094
3940,0.094
3941,0.094
3942,0.094
3943,0.094
3944,0.094
3945,0.094
3946,0.094
3947,0.094
3948,0.094
3949,0.094
3950,0.0938
3951,0.0938
3952,0.0938
3953,0.0938
3954,0.0938
3955,0.0938
3956,0.0938
3956,0.0938
3957,0.0938
3958,0.0936
3959,0.0936
3960,0.0936
3961,0.0936
3962,0.0936
3963,0.0938
3964,0.094
3965,0.094
3966,0.0938
3967,0.0936
3967,0.0934
3968,0.0934
3969,0.0934
3970,0.0934
3971,0.0934
3972,0.0936
3973,0.0934
3974,0.0932
3975,0.0934
3976,0.0936
3977,0.0934
3978,0.0934
3979,0.0936
3980,0.0934
3981,0.0932
3982,0.0932
3983,0.0932
3984,0.0932
3985,0.0934
3986,0.0936
3987,0.0938
3988,0.0938
3989,0.0938
3990,0.0936
3991,0.0936
3992,0.0936
3993,0.0938
3994,0.0938
3995,0.094
3996,0.094
3997,0.094
3998,0.094
3999,0.094
4000,0.094
4001,0.094
4002,0.094
4003,0.094
4004,0.094
4005,0.094
4006,0.094
4007,0.094
4008,0.094
4009,0.094
4010,0.094
4011,0.094
4012,0.094
4013,0.094
4014,0.094
4015,0.094
4016,0.094
4017,0.094
4018,0.094
4019,0.094
4020,0.094
4021,0.094
4022,0.094
4023,0.0941
4024,0.0941
4025,0.0941
4026,0.0941
4027,0.0941
4028,0.094
4029,0.094
4030,0.094
4031,0.094
4032,0.094
4033,0.094
4034,0.094
4035,0.094
4036,0.094
4037,0.094
4038,0.094
4039,0.094
4040,0.094
4041,0.094
4042,0.094
4043,0.094
4044,0.094
4045,0.094
4046,0.094
4047,0.094
4048,0.094
4049,0.094
4050,0.094
4051,0.094
4052,0.094
4053,0.094
4054,0.094
4055,0.094
4056,0.094
4057,0.094
4058,0.094
4059,0.094
4060,0.094
4061,0.094
4062,0.0938
4062,0.0938
4063,0.0938
4064,0.0937
4065,0.0937
4066,0.0937
4067,0.0937
4068,0.0937
4069,0.0938
4070,0.0938
4071,0.094
4072,0.094
4073,0.094
4074,0.094
4075,0.094
4076,0.094
4077,0.094
4078,0.094
4079,0.094
4080,0.0938
4081,0.0938
4082,0.0936
4083,0.0934
4084,0.0934
4085,0.0936
4086,0.0936
4087,0.0938
4088,0.094
4089,0.0938
4090,0.0938
4091,0.0938
4092,0.0936
4093,0.0934
4094,0.0936
4095,0.0936
4096,0.0936
4097,0.0938
4098,0.094
4099,0.0938
4100,0.0938
4101,0.0938
4102,0.0938
4103,0.0938
4104,0.094
4105,0.094
4106,0.094
4107,0.094
4108,0.094
4109,0.094
4110,0.0938
4111,0.0938
4112,0.0938
4113,0.0936
4114,0.0934
4115,0.0936
4116,0.0936
4117,0.0936
4118,0.0938
4119,0.094
4120,0.094
4121,0.094
4122,0.094
4123,0.094
4124,0.094
4125,0.094
4126,0.094
4127,0.094
4128,0.094
4129,0.094
4130,0.094
4131,0.094
4132,0.094
4133,0.094
4134,0.094
4135,0.094
4136,0.094
4137,0.094
4138,0.094
4139,0.094
4140,0.094
4141,0.094
4142,0.094
4143,0.094
4144,0.094
4145,0.094
4146,0.094
4147,0.094
4148,0.094
4149,0.094
4150,0.094
4151,0.094
4152,0.094
4153,0.094
4154,0.094
4155,0.094
4156,0.094
4157,0.094
4158,0.094
4159,0.094
4160,0.094
4161,0.094
4162,0.094
4163,0.094
4164,0.094
4165,0.094
4166,0.094
4167,0.094
4168,0.094
4169,0.094
4170,0.094
4171,0.094
4172,0.094
4173,0.094
4174,0.094
4175,0.094
4176,0.094
4177,0.094
4178,0.094
4179,0.094
4180,0.094
4181,0.094
4182,0.094
4183,0.094
4184,0.094
4185,0.094
4186,0.094
4187,0.094
4188,0.094
4189,0.0938
4190,0.0936
4191,0.0934
4192,0.093
4193,0.0928
4194,0.093
4195,0.0932
4196,0.0932
4197,0.0936
4198,0.0938
4199,0.0938
4200,0.0938
4201,0.094
4202,0.094
4203,0.094
4204,0.094
4205,0.094
4206,0.094
4207,0.094
4208,0.094
4209,0.094
4210,0.094
4211,0.094
4212,0.094
4213,0.094
4214,0.094
4215,0.094
4216,0.094
4217,0.094
4218,0.094
4219,0.094
4220,0.094
4221,0.094
4222,0.094
4223,0.094
4224,0.094
4225,0.094
4226,0.094
4227,0.094
4228,0.094
4229,0.094
4230,0.094
4231,0.094
4232,0.094
4233,0.094
4234,0.094
4235,0.094
4236,0.094
4237,0.094
4238,0.094
4239,0.094
4240,0.094
4241,0.094
4242,0.094
4243,0.094
4244,0.094
4245,0.094
4246,0.094
4247,0.094
4248,0.094
4249,0.094
4250,0.094
4251,0.094
4252,0.094
4253,0.094
4254,0.094
4255,0.094
4256,0.094
4257,0.094
4258,0.094
4259,0.094
4260,0.094
4261,0.094
4262,0.094
4263,0.0938
4264,0.0938
4265,0.0938
4266,0.0938
4267,0.0938
4268,0.094
4269,0.094
4270,0.094
4271,0.094
4272,0.094
4273,0.094
4274,0.094
4275,0.094
4276,0.094
4277,0.094
4278,0.094
4279,0.094
4280,0.094
4281,0.094
4282,0.094
4283,0.094
4284,0.094
4285,0.094
4286,0.094
4287,0.094
4288,0.094
4289,0.094
4290,0.094
4291,0.094
4292,0.094
4293,0.094
4294,0.094
4295,0.094
4296,0.094
4297,0.094
4298,0.094
4299,0.094
4300,0.094
4301,0.094
4302,0.094
4303,0.094
4304,0.094
4305,0.094
4306,0.094
4307,0.094
4308,0.094
4309,0.0938
4310,0.0938
4311,0.0938
4312,0.0938
4313,0.0938
4314,0.094
4315,0.094
4316,0.094
4317,0.0938
4317,0.0938
4318,0.0938
4319,0.0938
4320,0.0938
4321,0.094
4322,0.094
4323,0.094
4324,0.094
4325,0.094
4326,0.094
4327,0.094
4328,0.094
4329,0.094
4330,0.094
4331,0.094
4332,0.094
4333,0.094
4334,0.094
4335,0.094
4336,0.094
4337,0.094
4338,0.094
4339,0.094
4340,0.094
4341,0.094
4342,0.094
4343,0.094
4344,0.094
4345,0.094
4346,0.094
4347,0.094
4348,0.094
4349,0.094
4350,0.094
4351,0.094
4352,0.094
4353,0.094
4354,0.094
4355,0.094
4356,0.094
4357,0.094
4358,0.094
4359,0.094
4360,0.094
4361,0.094
4362,0.094
4363,0.094
4364,0.094
4365,0.094
4366,0.094
4367,0.094
4368,0.094
4369,0.094
4370,0.094
4371,0.094
4372,0.094
4373,0.094
4374,0.094
4375,0.094
4376,0.094
4377,0.094
4378,0.094
4379,0.094
4380,0.094
4381,0.094
4382,0.094
4383,0.094
4384,0.094
4385,0.094
4386,0.094
4387,0.094
4388,0.094
4389,0.094
4390,0.094
4391,0.094
4392,0.094
4393,0.094
4394,0.094
4395,0.094
4396,0.094
4397,0.094
4398,0.094
4399,0.094
4400,0.094
4401,0.094
4402,0.094
4403,0.094
4404,0.094
4405,0.094
4406,0.094
4407,0.094
4408,0.094
4409,0.094
4410,0.094
4411,0.094
4412,0.094
4413,0.094
4414,0.094
4415,0.094
4416,0.094
4417,0.094
4418,0.094
4419,0.094
4420,0.094
4421,0.094
4422,0.094
4423,0.094
4424,0.094
4425,0.094
4426,0.094
4427,0.094
4428,0.094
4429,0.094
4430,0.094
4431,0.094
4432,0.094
4433,0.094
4434,0.094
4435,0.094
4436,0.0942
4437,0.0942
4438,0.0942
4439,0.0942
4440,0.0942
4441,0.094
4442,0.094
4443,0.094
4444,0.094
4445,0.094
4446,0.094
4447,0.094
4448,0.094
4449,0.094
4450,0.094
4451,0.094
4452,0.094
4453,0.094
4454,0.094
4455,0.094
4456,0.094
4457,0.094
4458,0.094
4459,0.094
4460,0.094
4461,0.0938
4462,0.0938
4463,0.0938
4464,0.0938
4465,0.0936
4466,0.0938
4467,0.0938
4468,0.0938
4469,0.0938
4470,0.094
4471,0.094
4472,0.094
4473,0.094
4474,0.094
4475,0.0938
4476,0.0938
4477,0.0938
4478,0.0938
4479,0.0938
4479,0.0938
4480,0.0938
4481,0.0938
4482,0.0938
4483,0.0938
4484,0.094
4485,0.094
4486,0.094
4487,0.0938
4488,0.0938
4489,0.0938
4490,0.0936
4491,0.0934
4492,0.0934
4493,0.0934
4494,0.0934
4495,0.0936
4496,0.0938
4497,0.094
4498,0.094
4499,0.094
4500,0.094
4501,0.094
4502,0.094
4503,0.094
4504,0.094
4505,0.094
4506,0.094
4507,0.094
4508,0.094
4509,0.094
4510,0.094
4511,0.094
4512,0.094
4513,0.094
4514,0.094
4515,0.094
4516,0.094
4517,0.094
4518,0.094
4519,0.094
4520,0.094
4521,0.094
4522,0.094
4523,0.094
4524,0.094
4525,0.094
4526,0.094
4527,0.094
4528,0.094
4529,0.094
4530,0.094
4531,0.094
4532,0.094
4533,0.094
4534,0.094
4535,0.094
4536,0.094
4537,0.094
4538,0.094
4539,0.094
4540,0.0938
4541,0.0938
4542,0.0938
4543,0.0938
4544,0.0936
4545,0.0936
4546,0.0936
4547,0.0936
4547,0.0936
4548,0.0938
4549,0.0938
4550,0.0936
4551,0.0936
4552,0.0936
4552,0.0936
4553,0.0938
4554,0.0938
4555,0.0936
4556,0.0936
4557,0.0934
4558,0.0934
4559,0.0936
4560,0.0936
4561,0.0936
4562,0.0936
4563,0.0936
4564,0.0934
4565,0.0936
4566,0.0934
4567,0.0934
4568,0.0934
4569,0.0936
4570,0.0936
4571,0.0938
4572,0.094
4573,0.094
4574,0.094
4575,0.094
4576,0.094
4577,0.094
4578,0.094
4579,0.094
4580,0.094
4581,0.094
4582,0.094
4583,0.094
4584,0.094
4585,0.094
4586,0.094
4587,0.094
4588,0.094
4589,0.094
4590,0.094
4591,0.094
4592,0.094
4593,0.094
4594,0.094
4595,0.094
4596,0.094
4597,0.094
4598,0.094
4599,0.094
4600,0.094
4601,0.094
4602,0.094
4603,0.094
4604,0.094
4605,0.094
4606,0.094
4607,0.094
4608,0.094
4609,0.094
4610,0.094
4611,0.094
4612,0.094
4613,0.094
4614,0.094
4615,0.094
4616,0.094
4617,0.094
4618,0.094
4619,0.094
4620,0.094
4621,0.094
4622,0.0938
4623,0.0938
4624,0.0938
4625,0.0938
4626,0.0938
4627,0.094
4628,0.094
4629,0.094
4630,0.094
4631,0.094
4632,0.094
4633,0.094
4634,0.094
4635,0.094
4636,0.094
4637,0.094
4638,0.094
4639,0.094
4640,0.094
4641,0.094
4642,0.094
4643,0.094
4644,0.094
4645,0.094
4646,0.094
4647,0.094
4648,0.094
4649,0.094
4650,0.094
4651,0.094
4652,0.094
4653,0.094
4654,0.094
4655,0.094
4656,0.094
4657,0.094
4658,0.094
4659,0.094
4660,0.094
4661,0.094
4662,0.094
4663,0.094
4664,0.094
4665,0.094
4666,0.094
4667,0.094
4668,0.094
4669,0.094
4670,0.094
4671,0.094
4672,0.094
4673,0.094
4674,0.094
4675,0.094
4676,0.094
4677,0.094
4678,0.094
4679,0.094
4680,0.094
4681,0.094
4682,0.094
4683,0.094
4684,0.094
4685,0.094
4686,0.094
4687,0.094
4688,0.094
4689,0.094
4690,0.094
4691,0.094
4692,0.094
4693,0.094
4694,0.094
4695,0.094
4696,0.094
4697,0.094
4698,0.094
4699,0.094
4700,0.094
4701,0.094
4702,0.094
4703,0.094
4704,0.094
4705,0.094
4706,0.094
4707,0.094
4708,0.094
4709,0.094
4710,0.094
4711,0.094
4712,0.0938
4713,0.0938
4714,0.0938
4715,0.0938
4716,0.0936
4717,0.0938
4718,0.0938
